"","X","id","property_id","year_built","rooms_count","beds_count","baths_count","half_baths_count","full_baths_count","stories_count","units_count","buildings_count","total_size","basement_size","garage_size","architecture_type","exterior_wall_type","air_conditioning_type","basement_type","building_type","improvement_type","condition","construction_type","fireplace_count","fireplace_type","foundation_type","flooring_type","garage_type","heating_type","mobile_home","parking_spaces","parking_type","pool_type","quality","roof_type","roof_style_type","electricity_type","fuel_type","sewer_type","water_type","street_number","street_name","street_direction","street_suffix","unit_type","unit_number","address","city","state","zip","zoning","zoning_category","zoning_description","parcel_id","latitude","longitude","depth","width","size","acres","township","section","rental_property","view","location_description","land","improvement","total","exemption","tax_amount","tax_year","details","date","price","type","seller","transaction_id","document_year","sale_code"
"730",387745,387745,476311,2004,NA,4,2,0,2,NA,NA,NA,2330,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",11803,"Novara","","Ave","","","11803 Novara Ave","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.425834,-119.133337,NA,NA,8890,0.2041,"",NA,NA,NA,"",NA,NA,260484,NA,NA,NA,NA,2016-03-04,275900,"","",NA,NA,NA
"732",387747,387747,476313,2005,NA,5,2,0,2,NA,NA,NA,2241,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",11901,"Darlington","","Ave","","","11901 Darlington Ave","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.417993,-119.134734,NA,NA,8184,0.1879,"",NA,NA,NA,"",NA,NA,278000,NA,NA,NA,NA,2016-02-19,270000,"","",NA,NA,NA
"733",387748,387748,476314,2004,NA,4,2,0,2,NA,NA,NA,1665,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",12514,"Valentano","","Ave","","","12514 Valentano Ave","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.41767,-119.141572,NA,NA,7814,0.1794,"",NA,NA,NA,"",NA,NA,249894,NA,NA,NA,NA,2016-02-29,245000,"","",NA,NA,NA
"734",387749,387749,476315,2004,NA,3,2,0,2,NA,NA,NA,1648,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",6407,"Arciero","","St","","","6407 Arciero St","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.417775,-119.127303,NA,NA,6764,0.1553,"",NA,NA,NA,"",NA,NA,197160,NA,NA,NA,NA,2016-08-29,241000,"","",NA,NA,NA
"735",387750,387750,476316,2004,NA,3,2,0,2,NA,NA,NA,1648,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",11121,"Sonoma Creek","","Ct","","","11121 Sonoma Creek Ct","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.417276,-119.126796,NA,NA,6534,0.15,"",NA,NA,NA,"",NA,NA,209916,NA,NA,NA,NA,2016-01-15,230000,"","",NA,NA,NA
"736",387751,387751,476317,2004,NA,4,2,0,2,NA,NA,NA,1660,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",11107,"Edna Valley","","St","","","11107 Edna Valley St","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.416563,-119.125975,NA,NA,6000,0.1377,"",NA,NA,NA,"",NA,NA,219196,NA,NA,NA,NA,2016-07-26,239450,"","",NA,NA,NA
"737",387752,387752,476318,2000,NA,4,2.5,1,2,NA,NA,NA,2312,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",11508,"San Miniato","","Ave","","","11508 San Miniato Ave","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.420524,-119.130531,NA,NA,8712,0.2,"",NA,NA,NA,"",NA,NA,264348,NA,NA,NA,NA,2016-05-31,288000,"","",NA,NA,NA
"738",387753,387753,476319,2000,NA,3,3,0,3,NA,NA,NA,2571,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",11406,"San Miniato","","Ave","","","11406 San Miniato Ave","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.420519,-119.129363,NA,NA,8398,0.1928,"",NA,NA,NA,"",NA,NA,244880,NA,NA,NA,NA,2016-06-14,295000,"","",NA,NA,NA
"740",387755,387755,476321,2000,NA,4,3,0,3,NA,NA,NA,2312,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",11309,"Mantova","","Ave","","","11309 Mantova Ave","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.420811,-119.128406,NA,NA,7841,0.18,"",NA,NA,NA,"",NA,NA,246349,NA,NA,NA,NA,2016-05-16,280000,"","",NA,NA,NA
"741",387756,387756,476322,2000,NA,4,2,0,2,NA,NA,NA,2571,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",11614,"Mantova","","Ave","","","11614 Mantova Ave","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.421345,-119.131802,NA,NA,9147,0.21,"",NA,NA,NA,"",NA,NA,251995,NA,NA,NA,NA,2016-06-06,239500,"","",NA,NA,NA
"745",433104,433104,523256,1991,NA,4,2,0,2,NA,NA,NA,1906,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9304,"Foxglen","","Ct","","","9304 Foxglen Ct","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.369622,-119.105956,NA,NA,7040,0.1616,"",NA,NA,NA,"",NA,NA,255504,NA,NA,NA,NA,2016-02-09,255000,"","",NA,NA,NA
"746",433105,433105,523257,1991,NA,3,2,0,2,NA,NA,NA,1763,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9313,"Brookstone","","Ct","","","9313 Brookstone Ct","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.369926,-119.106384,NA,NA,6969,0.16,"",NA,NA,NA,"",NA,NA,217742,NA,NA,NA,NA,2016-03-25,274000,"","",NA,NA,NA
"747",433106,433106,523258,1999,NA,4,3,0,3,NA,NA,NA,2028,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9412,"Windcreek","","Ct","","","9412 Windcreek Ct","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.371169,-119.107547,NA,NA,10454,0.24,"",NA,NA,NA,"",NA,NA,262000,NA,NA,NA,NA,2016-04-05,282750,"","",NA,NA,NA
"748",433107,433107,523259,1998,NA,3,NA,NA,NA,NA,NA,NA,1726,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9816,"Marby Grange","","Way","","","9816 Marby Grange Way","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.364598,-119.111958,NA,NA,6098,0.14,"",NA,NA,NA,"",NA,NA,148819,NA,NA,NA,NA,2016-03-29,242500,"","",NA,NA,NA
"749",433108,433108,523260,1997,NA,4,2,0,2,NA,NA,NA,2126,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9815,"Chirtsey","","Way","","","9815 Chirtsey Way","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.364909,-119.111728,NA,NA,7405,0.17,"",NA,NA,NA,"",NA,NA,270278,NA,NA,NA,NA,2016-03-11,277000,"","",NA,NA,NA
"750",433109,433109,523261,1997,NA,4,2,0,2,NA,NA,NA,1560,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9811,"Chirtsey","","Way","","","9811 Chirtsey Way","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.364909,-119.111523,NA,NA,7405,0.17,"",NA,NA,NA,"",NA,NA,142407,NA,NA,NA,NA,2016-09-09,230000,"","",NA,NA,NA
"751",433110,433110,523262,1999,NA,3,2,0,2,NA,NA,NA,1972,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9705,"Metherly Hill","","Rd","","","9705 Metherly Hill Rd","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.363257,-119.110573,NA,NA,7204,0.1654,"",NA,NA,NA,"",NA,NA,164961,NA,NA,NA,NA,2016-05-11,260000,"","",NA,NA,NA
"753",433112,433112,523264,2000,NA,4,2,0,2,NA,NA,NA,1694,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9801,"Battersea Park","","Dr","","","9801 Battersea Park Dr","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.362405,-119.111398,NA,NA,8768,0.2013,"",NA,NA,NA,"",NA,NA,146052,NA,NA,NA,NA,2016-09-16,210000,"","",NA,NA,NA
"754",433113,433113,523265,1991,NA,4,2,0,2,NA,NA,NA,1849,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",8812,"Fox Creek","","Ct","","","8812 Fox Creek Ct","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.364178,-119.100347,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,183901,NA,NA,NA,NA,2016-09-19,215000,"","",NA,NA,NA
"755",433114,433114,523266,1992,NA,3,2,0,2,NA,NA,NA,1600,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",8824,"Fox Creek","","Ct","","","8824 Fox Creek Ct","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.36418,-119.100906,NA,NA,7000,0.1607,"",NA,NA,NA,"",NA,NA,210540,NA,NA,NA,NA,2016-06-22,248000,"","",NA,NA,NA
"756",433115,433115,523267,1991,NA,3,2,0,2,NA,NA,NA,1600,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",8625,"Sand Fox","","Ct","","","8625 Sand Fox Ct","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.362942,-119.099012,NA,NA,6534,0.15,"",NA,NA,NA,"",NA,NA,198678,NA,NA,NA,NA,2016-01-06,225000,"","",NA,NA,NA
"757",433116,433116,523268,1992,NA,3,2,0,2,NA,NA,NA,1399,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",8621,"Sand Fox","","Ct","","","8621 Sand Fox Ct","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.362944,-119.09882,NA,NA,6098,0.14,"",NA,NA,NA,"",NA,NA,160717,NA,NA,NA,NA,2016-02-23,217500,"","",NA,NA,NA
"759",433118,433118,523270,1991,NA,4,2,0,2,NA,NA,NA,1756,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",813,"Sand Creek","","Dr","","","813 Sand Creek Dr","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.366065,-119.10046,NA,NA,5998,0.1377,"",NA,NA,NA,"",NA,NA,209383,NA,NA,NA,NA,2016-03-30,225000,"","",NA,NA,NA
"760",433119,433119,523271,1991,NA,3,2,0,2,NA,NA,NA,1756,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1108,"Sand Creek","","Dr","","","1108 Sand Creek Dr","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.367778,-119.099894,NA,NA,5967,0.137,"",NA,NA,NA,"",NA,NA,198895,NA,NA,NA,NA,2016-07-07,233500,"","",NA,NA,NA
"761",433120,433120,523272,1991,NA,3,2,0,2,NA,NA,NA,1456,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",8605,"White Rock","","Dr","","","8605 White Rock Dr","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.366769,-119.098104,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,172114,NA,NA,NA,NA,2016-02-16,150000,"","",NA,NA,NA
"763",433122,433122,523274,NA,NA,4,3,0,3,NA,NA,NA,2263,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",5901,"Pearl Ridge","","Dr","","","5901 Pearl Ridge Dr","Bakersfield","CA",93313,"","Residential","SingleFamily","",35.274566,-119.067212,NA,NA,6534,0.15,"",NA,NA,NA,"",NA,NA,275393,NA,NA,NA,NA,2016-08-25,280000,"","",NA,NA,NA
"764",433123,433123,523275,1992,NA,4,2.5,1,2,NA,NA,NA,2096,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",8604,"Willow Spring","","Ct","","","8604 Willow Spring Ct","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.366474,-119.09799,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,210881,NA,NA,NA,NA,2016-06-08,275000,"","",NA,NA,NA
"765",433124,433124,523276,1992,NA,4,2,0,2,NA,NA,NA,1756,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",8717,"Willow Spring","","Ct","","","8717 Willow Spring Ct","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.36601,-119.099775,NA,NA,6098,0.14,"",NA,NA,NA,"",NA,NA,156764,NA,NA,NA,NA,2016-08-12,232000,"","",NA,NA,NA
"767",433126,433126,523278,1991,NA,4,3,0,3,NA,NA,NA,1926,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1000,"Silver Oak","","Dr","","","1000 Silver Oak Dr","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.366732,-119.101708,NA,NA,5999,0.1377,"",NA,NA,NA,"",NA,NA,179306,NA,NA,NA,NA,2016-03-11,232000,"","",NA,NA,NA
"768",433127,433127,523279,1993,NA,3,2,0,2,NA,NA,NA,1232,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9012,"Pine Ridge","","Way","","","9012 Pine Ridge Way","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.367708,-119.102651,NA,NA,6098,0.14,"",NA,NA,NA,"",NA,NA,135576,NA,NA,NA,NA,2016-06-21,213000,"","",NA,NA,NA
"769",433128,433128,523280,1993,NA,3,2,0,2,NA,NA,NA,1232,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9016,"Pine Ridge","","Way","","","9016 Pine Ridge Way","Bakersfield","CA",93312,"","Residential","SingleFamily","",35.367708,-119.102852,NA,NA,6002,0.1378,"",NA,NA,NA,"",NA,NA,135559,NA,NA,NA,NA,2016-04-01,171355,"","",NA,NA,NA
"771",433166,433166,523328,1953,NA,2,1,0,1,NA,NA,NA,993,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",920,"Stanford","","Ct","","","920 Stanford Ct","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.401205,-118.983821,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,91511,NA,NA,NA,NA,2016-08-09,145000,"","",NA,NA,NA
"772",433167,433167,523329,1953,NA,3,1,0,1,NA,NA,NA,1080,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",921,"Yale","","Ave","","","921 Yale Ave","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.399926,-118.983969,NA,NA,6325,0.1452,"",NA,NA,NA,"",NA,NA,86990,NA,NA,NA,NA,2016-04-19,125000,"","",NA,NA,NA
"773",433168,433168,523330,1953,NA,4,NA,NA,NA,NA,NA,NA,1754,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2900,"Berger","","St","","","2900 Berger St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.399514,-118.978878,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,110000,NA,NA,NA,NA,2016-08-12,170000,"","",NA,NA,NA
"774",433169,433169,523331,1953,NA,3,1,0,1,NA,NA,NA,1070,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",3108,"Dartmouth","","St","","","3108 Dartmouth St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.401565,-118.980008,NA,NA,9539,0.219,"",NA,NA,NA,"",NA,NA,94508,NA,NA,NA,NA,2016-02-01,134000,"","",NA,NA,NA
"775",433170,433170,523332,1953,NA,3,2,0,2,NA,NA,NA,1358,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2900,"Fordham","","St","","","2900 Fordham St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.399519,-118.977771,NA,NA,6969,0.16,"",NA,NA,NA,"",NA,NA,46900,NA,NA,NA,NA,2016-03-31,160500,"","",NA,NA,NA
"776",433171,433171,523333,1953,NA,3,1.5,1,1,NA,NA,NA,1255,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2907,"Berger","","St","","","2907 Berger St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.399685,-118.978259,NA,NA,8276,0.19,"",NA,NA,NA,"",NA,NA,47870,NA,NA,NA,NA,2016-04-05,120000,"","",NA,NA,NA
"777",433172,433172,523334,1954,NA,3,1,0,1,NA,NA,NA,1175,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2808,"Haley","","St","","","2808 Haley St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.398876,-118.976678,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,79918,NA,NA,NA,NA,2016-03-25,125000,"","",NA,NA,NA
"778",433173,433173,523335,1954,NA,3,3,0,3,NA,NA,NA,2194,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1128,"Princeton","","Ave","","","1128 Princeton Ave","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.408726,-118.980486,NA,NA,14069,0.323,"",NA,NA,NA,"",NA,NA,183403,NA,NA,NA,NA,2016-05-20,228000,"","",NA,NA,NA
"779",433174,433174,523336,1954,NA,3,2,0,2,NA,NA,NA,1781,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1129,"Radcliffe","","Ave","","","1129 Radcliffe Ave","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.407093,-118.980102,NA,NA,6969,0.16,"",NA,NA,NA,"",NA,NA,82992,NA,NA,NA,NA,2016-03-22,115000,"","",NA,NA,NA
"782",433177,433177,523339,1954,NA,3,1,0,1,NA,NA,NA,1083,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1400,"Duke","","Dr","","","1400 Duke Dr","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.404155,-118.977427,NA,NA,6490,0.149,"",NA,NA,NA,"",NA,NA,78380,NA,NA,NA,NA,2016-07-29,135000,"","",NA,NA,NA
"784",433179,433179,523341,1955,NA,5,4,0,4,NA,NA,NA,1823,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1420,"Vanderbilt","","Dr","","","1420 Vanderbilt Dr","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.40248,-118.976646,NA,NA,8585,0.1971,"",NA,NA,NA,"",NA,NA,100264,NA,NA,NA,NA,2016-09-21,2e+05,"","",NA,NA,NA
"785",433180,433180,523342,1955,NA,3,NA,NA,NA,NA,NA,NA,1758,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1101,"Shattuck","","Ave","","","1101 Shattuck Ave","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.406015,-118.981196,NA,NA,9456,0.2171,"",NA,NA,NA,"",NA,NA,108730,NA,NA,NA,NA,2016-04-11,115000,"","",NA,NA,NA
"787",433182,433182,523344,1954,NA,3,NA,NA,NA,NA,NA,NA,1444,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",3500,"Bucknell","","St","","","3500 Bucknell St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.404817,-118.981386,NA,NA,7405,0.17,"",NA,NA,NA,"",NA,NA,83771,NA,NA,NA,NA,2016-04-25,130000,"","",NA,NA,NA
"788",433183,433183,523345,1955,NA,3,2,0,2,NA,NA,NA,2028,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",3525,"Bryn Mawr","","Dr","","","3525 Bryn Mawr Dr","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.405893,-118.981318,NA,NA,10450,0.2399,"",NA,NA,NA,"",NA,NA,112249,NA,NA,NA,NA,2016-09-16,2e+05,"","",NA,NA,NA
"789",433184,433184,523346,1954,NA,3,NA,NA,NA,NA,NA,NA,1444,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",3508,"Bryn Mawr","","Dr","","","3508 Bryn Mawr Dr","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.405516,-118.982054,NA,NA,7610,0.1747,"",NA,NA,NA,"",NA,NA,99283,NA,NA,NA,NA,2016-05-23,131000,"","",NA,NA,NA
"790",433185,433185,523347,1954,NA,3,1,0,1,NA,NA,NA,1175,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",913,"Oberlin","","Ct","","","913 Oberlin Ct","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.40287,-118.984311,NA,NA,8755,0.201,"",NA,NA,NA,"",NA,NA,79663,NA,NA,NA,NA,2016-06-28,124500,"","",NA,NA,NA
"791",433186,433186,523348,1954,NA,3,1,0,1,NA,NA,NA,1175,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",3204,"Berkeley","","St","","","3204 Berkeley St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.402319,-118.983419,NA,NA,10890,0.25,"",NA,NA,NA,"",NA,NA,63959,NA,NA,NA,NA,2016-06-30,135000,"","",NA,NA,NA
"793",433188,433188,523350,1955,NA,3,2,0,2,NA,NA,NA,1464,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",3523,"Bucknell","","St","","","3523 Bucknell St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.405368,-118.980351,NA,NA,6407,0.1471,"",NA,NA,NA,"",NA,NA,73155,NA,NA,NA,NA,2016-02-24,150000,"","",NA,NA,NA
"795",433190,433190,523352,1955,NA,3,2,0,2,NA,NA,NA,1444,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",3401,"Bucknell","","St","","","3401 Bucknell St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.403975,-118.981297,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,46900,NA,NA,NA,NA,2016-09-26,155000,"","",NA,NA,NA
"800",445822,445822,536457,1957,NA,4,2,0,2,NA,NA,NA,1663,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2901,"Dore","","Dr","","","2901 Dore Dr","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.32872,-119.007841,NA,NA,10802,0.248,"",NA,NA,NA,"",NA,NA,97375,NA,NA,NA,NA,2016-06-07,145000,"","",NA,NA,NA
"801",445823,445823,536458,1955,NA,3,NA,NA,NA,NA,NA,NA,1114,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2609,"Lee","","Dr","","","2609 Lee Dr","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.331145,-119.01085,NA,NA,6089,0.1398,"",NA,NA,NA,"",NA,NA,87602,NA,NA,NA,NA,2016-07-28,133900,"","",NA,NA,NA
"802",445824,445824,536459,1956,NA,4,2,0,2,NA,NA,NA,1243,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2618,"Lee","","Dr","","","2618 Lee Dr","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.330608,-119.010672,NA,NA,6599,0.1515,"",NA,NA,NA,"",NA,NA,134637,NA,NA,NA,NA,2016-06-24,145000,"","",NA,NA,NA
"803",445825,445825,536460,1946,NA,3,NA,NA,NA,NA,NA,NA,1161,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",817,"Wilson","","Ave","","","817 Wilson Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.417034,-119.038209,NA,NA,6224,0.1429,"",NA,NA,NA,"",NA,NA,85000,NA,NA,NA,NA,2016-09-23,79000,"","",NA,NA,NA
"804",445826,445826,536461,1958,NA,3,1.5,1,1,NA,NA,NA,1060,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",3000,"Dore","","Dr","","","3000 Dore Dr","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.327582,-119.006354,NA,NA,6600,0.1515,"",NA,NA,NA,"",NA,NA,86066,NA,NA,NA,NA,2016-07-15,115000,"","",NA,NA,NA
"805",445827,445827,536462,1958,NA,4,2.5,1,2,NA,NA,NA,1705,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",3205,"Dore","","Dr","","","3205 Dore Dr","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.325668,-119.006373,NA,NA,6098,0.14,"",NA,NA,NA,"",NA,NA,55370,NA,NA,NA,NA,2016-06-22,170000,"","",NA,NA,NA
"806",445828,445828,536463,1938,NA,3,2,0,2,NA,NA,NA,1092,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1212,"Mcnew","","Ct","","","1212 Mcnew Ct","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.349666,-118.98719,NA,NA,6969,0.16,"",NA,NA,NA,"",NA,NA,21318,NA,NA,NA,NA,2016-08-04,114000,"","",NA,NA,NA
"807",445829,445829,536464,1942,NA,2,1,0,1,NA,NA,NA,868,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1228,"Smith","","St","","","1228 Smith St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.347834,-118.986036,NA,NA,6838,0.157,"",NA,NA,NA,"",NA,NA,18358,NA,NA,NA,NA,2016-10-08,104900,"","",NA,NA,NA
